id,severity_id,severity_name,count_detail,sla,product_type,brand,service_type,incident_type,open_datetime,close_datetime,response_datetime,resolved_datetime,updated_at,imported_at
1224,2,Major,1,24x7 4Hrs Resolution Time,Server,Oracle,Request,General Incident,2022-07-30 15:00:00,2022-07-30 21:00:00,2022-07-30 15:07:00,2022-07-30 20:30:00,2022-08-02 12:52:23,2023-02-22 16:41:28.740783
1223,2,Major,1,24x7 4Hrs Resolution Time,Server,Oracle,Request,General Incident,2022-07-30 15:00:00,2022-07-30 21:00:00,2022-07-30 15:07:00,2022-07-30 20:30:00,2022-08-02 12:52:03,2023-02-22 16:41:28.740783
1222,2,Major,2,24x7 4Hrs Resolution Time,Hardware,Oracle,Request,General Incident,2022-07-30 15:00:00,2022-07-30 22:00:00,2022-07-30 15:07:00,2022-07-30 21:00:00,2022-08-02 12:46:01,2023-02-22 16:41:28.740783
641,3,Minor,1,24x7 4Hrs Response Time,Storage,NetApp,Request,Software,2021-02-02 17:08:00,2021-02-02 17:50:00,2021-02-02 17:10:00,2021-02-02 17:49:00,2022-05-09 23:50:01,2023-02-22 16:41:28.740783
1979,2,Major,3,24x7 4Hrs Response Time,Storage,HPE,Incident,Hard Disk Drive Failure,2022-12-09 07:30:00,2022-12-09 15:00:00,2022-12-09 08:00:00,2022-12-09 15:00:00,2022-12-10 09:55:59,2023-02-22 16:41:28.740783
1983,3,Minor,6,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,2022-12-09 16:48:00,2022-12-15 13:05:00,2022-12-09 19:04:00,2022-12-15 13:05:00,2022-12-19 16:42:21,2023-02-22 16:41:28.740783
1978,3,Minor,2,24x7 4Hrs Response Time,Software,VMWare,Incident,Software,2022-12-09 15:10:00,2022-12-09 16:56:00,2022-12-09 15:18:00,2022-12-09 16:56:00,2022-12-23 14:09:13,2023-02-22 16:41:28.740783
1977,3,Minor,2,24x7 4Hrs Response Time,Software,VMWare,Incident,Software,2022-12-09 10:27:00,2022-12-09 12:22:00,2022-12-09 10:33:00,2022-12-09 12:22:00,2022-12-23 14:07:58,2023-02-22 16:41:28.740783
1980,4,Cosmatic,2,24x7 4Hrs Resolution Time,Server,Oracle,Request,Upgrade Software,2022-12-09 20:00:00,2022-12-10 02:00:00,2022-12-09 20:00:00,2022-12-10 02:00:00,2022-12-12 19:55:22,2023-02-22 16:41:28.740783
2018,4,Cosmatic,1,24x7 4Hrs Resolution Time,Access Point,Cisco,Request,General Incident,2022-12-09 12:00:00,2022-12-09 13:30:00,2022-12-09 12:00:00,2022-12-09 13:30:00,2022-12-20 14:08:11,2023-02-22 16:41:28.740783
2103,2,Major,2,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Upgrade Software,2023-01-07 10:00:00,2023-01-08 18:00:00,2023-01-07 10:01:00,2023-01-08 17:30:00,2023-01-10 09:49:03,2023-02-22 16:41:28.740783
1022,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,2022-06-27 16:34:00,2022-06-27 21:00:00,2022-06-27 18:00:00,2022-06-27 21:00:00,2022-07-05 11:09:43,2023-02-22 16:41:28.740783
1000,2,Major,1,24x7 4Hrs Response Time,Server,HPE,Incident,OS / Firmware,2022-06-27 22:00:00,2022-06-28 02:00:00,2022-06-27 22:30:00,2022-06-28 02:00:00,2022-06-29 14:17:35,2023-02-22 16:41:28.740783
1007,2,Major,1,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,2022-06-27 15:10:00,2022-06-27 17:06:00,2022-06-27 15:50:00,2022-06-27 17:06:00,2022-06-28 20:01:01,2023-02-22 16:41:28.740783
1581,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-06-27 08:04:00,2022-06-27 17:00:00,2022-06-27 09:00:00,2022-06-27 17:00:00,2022-10-01 19:35:38,2023-02-22 16:41:28.740783
712,3,Minor,1,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,2021-08-13 15:46:00,2021-08-24 13:00:00,2021-08-13 15:46:00,2021-08-13 15:46:00,2022-05-11 20:15:47,2023-02-22 16:41:28.740783
2020,4,Cosmatic,1,24x7 4Hrs Resolution Time,Access Point,Cisco,Request,General Incident,2022-12-16 09:45:00,2022-12-16 12:45:00,2022-12-16 09:45:00,2022-12-16 12:45:00,2022-12-20 14:27:40,2023-02-22 16:41:28.740783
708,3,Minor,1,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,2021-06-09 17:10:00,2021-09-25 15:00:00,2021-06-09 17:20:00,2021-06-09 22:50:00,2022-05-11 03:18:33,2023-02-22 16:41:28.740783
172,1,Critical,0,9x5xNBD 4Hrs Response Time,Server,HPE,Incident,General Incident,2022-02-11 13:57:00,2022-02-11 15:00:00,2022-02-11 14:00:00,2022-02-11 15:00:00,2022-11-01 15:32:12,2023-02-22 16:41:28.740783
628,2,Major,1,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,2022-02-11 10:00:00,2022-02-11 12:00:00,2022-02-11 10:00:00,2022-02-11 12:00:00,2022-05-09 16:42:49,2023-02-22 16:41:28.740783
359,3,Minor,1,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,2022-02-11 17:02:00,2022-02-11 21:00:00,2022-02-11 18:00:00,2022-02-11 21:00:00,2022-04-12 12:56:47,2023-02-22 16:41:28.740783
629,4,Cosmatic,2,24x7 4Hrs Resolution Time,Other,YIP,Request,Configuration Change,2022-02-11 18:00:00,2022-02-11 21:00:00,2022-02-11 18:00:00,2022-02-11 21:00:00,2022-05-09 16:46:52,2023-02-22 16:41:28.740783
302,4,Cosmatic,1,24x7 6Hrs Resolution Time,Storage,NetApp,Request,General Incident,2022-02-11 08:00:00,2022-03-11 17:03:00,2022-02-11 09:19:00,2022-03-11 17:03:00,2022-10-10 19:54:44,2023-02-22 16:41:28.740783
1822,4,Cosmatic,1,24x7 4Hrs Resolution Time,Storage,Oracle,Incident,Other Failure,2022-02-11 20:00:00,2022-03-11 02:00:00,2022-02-11 20:00:00,2022-03-11 02:00:00,2022-11-14 09:05:22,2023-02-22 16:41:28.740783
576,2,Major,2,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,2020-06-16 14:18:00,2020-07-21 12:09:00,2020-06-25 14:11:00,2020-06-29 08:57:00,2022-05-06 16:30:28,2023-02-22 16:41:28.740783
2028,2,Major,1,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,Software,2022-12-11 13:12:00,2022-12-11 13:45:00,2022-12-11 13:27:00,2022-12-11 13:27:00,2022-12-21 16:11:55,2023-02-22 16:41:28.740783
990,4,Cosmatic,1,24x7 4Hrs Resolution Time,Switch,HPE,Request,Configuration Change,2022-06-24 19:00:00,2022-06-24 23:59:00,2022-06-24 19:00:00,2022-06-24 23:59:00,2023-01-09 23:43:58,2023-02-22 16:41:28.740783
1580,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-06-24 08:01:00,2022-06-24 17:00:00,2022-06-24 09:00:00,2022-06-24 17:00:00,2022-10-01 19:33:43,2023-02-22 16:41:28.740783
1004,4,Cosmatic,4,24x7 6Hrs Resolution Time,Storage,NetApp,Request,General Incident,2022-06-24 13:15:00,2022-08-06 14:16:00,2022-06-24 13:23:00,2022-06-24 16:30:00,2022-10-10 20:05:24,2023-02-22 16:41:28.740783
998,3,Minor,2,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,General Incident,2022-06-24 10:00:00,2022-06-24 17:00:00,2022-06-24 10:10:00,2022-06-24 17:00:00,2022-08-01 22:17:26,2023-02-22 16:41:28.740783
986,2,Major,2,24x7 4Hrs Response Time,Other,Veritas,Incident,Backup Failure,2022-06-24 09:04:00,2022-06-27 11:28:00,2022-06-24 09:14:00,2022-06-24 15:29:00,2022-09-22 15:46:29,2023-02-22 16:41:28.740783
1005,2,Major,1,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,General Incident,2022-06-24 05:14:00,2022-06-24 08:22:00,2022-06-24 06:52:00,2022-06-24 08:22:00,2022-06-28 16:55:53,2023-02-22 16:41:28.740783
688,3,Minor,2,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,2021-03-12 19:57:00,2021-03-15 14:21:00,2021-03-12 20:00:00,2021-03-12 22:29:00,2022-05-10 23:00:32,2023-02-22 16:41:28.740783
745,4,Cosmatic,1,24x7 4Hrs Resolution Time,Software,Veeam,Request,Configuration Change,2022-05-15 10:00:00,2022-05-15 23:59:00,2022-05-15 10:00:00,2022-05-15 23:59:00,2022-05-17 13:44:05,2023-02-22 16:41:28.740783
739,2,Major,4,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-05-15 14:56:00,2022-08-06 11:53:00,2022-05-15 15:29:00,2022-08-06 11:53:00,2022-09-06 11:54:41,2023-02-22 16:41:28.740783
581,3,Minor,1,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,2020-07-03 12:21:00,2020-07-03 12:21:00,2020-07-03 12:21:00,2020-07-03 12:21:00,2022-05-06 19:08:55,2023-02-22 16:41:28.740783
917,4,Cosmatic,2,24x7 4Hrs Response Time,Storage,NetApp,Request,Upgrade Software,2022-06-03 16:13:00,2022-06-04 08:00:00,2022-06-03 17:00:00,2022-06-03 17:00:00,2022-06-14 10:46:07,2023-02-22 16:41:28.740783
861,2,Major,1,24x7 4Hrs Resolution Time,Storage,HPE,Incident,OS / Firmware,2022-06-03 08:15:00,2022-06-03 17:00:00,2022-06-03 09:00:00,2022-06-03 17:00:00,2022-06-06 19:30:34,2023-02-22 16:41:28.740783
855,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,Memory Failure,2022-06-03 10:00:00,2022-06-03 12:00:00,2022-06-03 10:00:00,2022-06-03 12:00:00,2022-06-06 11:04:44,2023-02-22 16:41:28.740783
1967,2,Major,4,24x7 4Hrs Response Time,Storage,NetApp,Incident,Hard Disk Drive Failure,2022-12-05 19:29:00,2022-12-07 00:09:00,2022-12-05 19:36:00,2022-12-07 00:09:00,2022-12-23 14:03:51,2023-02-22 16:41:28.740783
165,1,Critical,0,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,2022-01-10 00:29:00,2022-01-10 22:00:00,2022-01-10 00:32:00,2022-01-10 22:00:00,2022-11-01 15:31:22,2023-02-22 16:41:28.740783
344,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-01-10 17:07:00,2022-01-10 21:00:00,2022-01-10 18:00:00,2022-01-10 21:00:00,2022-04-12 11:19:16,2023-02-22 16:41:28.740783
105,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,2022-01-10 11:48:00,2022-01-11 13:00:00,2022-01-11 09:00:00,2022-01-11 13:00:00,2022-04-02 12:07:07,2023-02-22 16:41:28.740783
339,3,Minor,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,2022-01-10 17:24:00,2022-01-10 21:00:00,2022-01-10 18:00:00,2022-01-10 21:00:00,2022-04-12 09:54:57,2023-02-22 16:41:28.740783
621,3,Minor,1,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,2022-01-10 10:00:00,2022-01-10 12:00:00,2022-01-10 10:00:00,2022-01-10 12:00:00,2022-05-09 15:49:39,2023-02-22 16:41:28.740783
46,3,Minor,2,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,2022-01-10 14:50:00,2022-01-13 10:10:00,2022-01-10 14:50:00,2022-01-10 16:34:00,2022-03-29 13:40:30,2023-02-22 16:41:28.740783
689,3,Minor,2,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,2021-03-18 23:53:00,2021-03-19 12:30:00,2021-03-18 23:58:00,2021-03-19 12:12:00,2022-05-10 23:06:37,2023-02-22 16:41:28.740783
853,2,Major,6,24x7 4Hrs Response Time,Other,Veritas,Incident,Backup Failure,2022-06-02 20:49:00,2022-06-27 10:51:00,2022-06-02 20:57:00,2022-06-07 22:30:00,2022-09-22 15:43:58,2023-02-22 16:41:28.740783
854,4,Cosmatic,2,24x7 4Hrs Resolution Time,Other,YIP,Request,Maintenance System,2022-06-02 17:00:00,2022-06-02 23:59:00,2022-06-02 17:00:00,2022-06-02 23:59:00,2022-06-06 11:00:44,2023-02-22 16:41:28.740783
900,4,Cosmatic,7,24x7 6Hrs Resolution Time,Storage,NetApp,Request,General Incident,2022-06-02 15:21:00,2022-08-01 17:39:00,2022-06-02 15:28:00,2022-06-28 15:39:00,2022-08-01 17:40:19,2023-02-22 16:41:28.740783
890,2,Major,3,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,2022-06-02 11:18:00,2022-06-06 09:47:00,2022-06-02 11:54:00,2022-06-06 09:47:00,2022-06-13 09:17:44,2023-02-22 16:41:28.740783
889,2,Major,1,24x7 6Hrs Resolution Time,Software,Trend Micro,Incident,Configuration Change,2022-06-02 11:55:00,2022-06-07 11:32:00,2022-06-02 12:05:00,2022-06-07 11:07:00,2022-06-13 08:56:43,2023-02-22 16:41:28.740783
852,2,Major,1,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,2022-06-02 16:44:00,2022-06-02 22:00:00,2022-06-02 16:51:00,2022-06-02 22:00:00,2022-06-05 23:42:41,2023-02-22 16:41:28.740783
848,1,Critical,1,24x7 4Hrs Response Time,Software,Oracle,Incident,Software,2022-06-02 10:18:00,2022-06-02 10:58:00,2022-06-02 10:23:00,2022-06-02 10:23:00,2022-06-14 11:15:47,2023-02-22 16:41:28.740783
1582,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-06-29 07:47:00,2022-06-29 17:00:00,2022-06-29 09:00:00,2022-06-29 17:00:00,2022-10-01 19:36:53,2023-02-22 16:41:28.740783
1009,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-06-29 14:51:00,2022-06-30 00:00:00,2022-06-29 15:01:00,2022-06-30 00:00:00,2022-06-30 08:34:49,2023-02-22 16:41:28.740783
870,2,Major,3,8x5 4Hrs Response Time,Storage,EMC,Incident,Hard Disk Drive Failure,2022-06-07 10:55:00,2022-06-08 16:24:00,2022-06-07 11:02:00,2022-06-08 14:50:00,2022-06-09 11:18:38,2023-02-22 16:41:28.740783
875,2,Major,1,24x7 6Hrs Resolution Time,Software,VMWare,Incident,OS / Firmware,2022-06-07 17:15:00,2022-06-07 18:18:00,2022-06-07 17:31:00,2022-06-07 17:58:00,2022-11-02 19:42:27,2023-02-22 16:41:28.740783
880,2,Major,1,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,2022-06-07 10:47:00,2022-06-07 13:45:00,2022-06-07 11:07:00,2022-06-07 13:45:00,2022-06-08 22:53:32,2023-02-22 16:41:28.740783
865,2,Major,0,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,CPU Failure,2022-06-07 09:00:00,2022-06-13 23:00:00,2022-06-07 09:15:00,2022-06-13 23:00:00,2022-06-14 11:18:55,2023-02-22 16:41:28.740783
907,4,Cosmatic,1,24x7 4Hrs Resolution Time,Software,VMWare,Request,Configuration Change,2022-06-07 00:00:00,2022-06-08 03:00:00,2022-06-08 00:01:00,2022-06-08 03:00:00,2022-06-14 10:05:07,2023-02-22 16:41:28.740783
872,4,Cosmatic,1,24x7 4Hrs Resolution Time,Software,VMWare,Request,Upgrade Software,2022-06-07 10:00:00,2022-06-07 11:15:00,2022-06-07 10:01:00,2022-06-07 11:15:00,2022-06-07 18:57:24,2023-02-22 16:41:28.740783
904,4,Cosmatic,1,24x7 4Hrs Resolution Time,Software,VMWare,Request,Upgrade Software,2022-06-07 10:00:00,2022-06-07 11:12:00,2022-06-07 10:01:00,2022-06-07 11:12:00,2022-06-14 09:13:00,2023-02-22 16:41:28.740783
873,3,Minor,2,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,2022-06-07 17:37:00,2022-06-07 22:00:00,2022-06-07 18:13:00,2022-06-07 22:00:00,2022-06-07 23:12:00,2023-02-22 16:41:28.740783
871,1,Critical,2,24x7 6Hrs Response Time,Server,HPE,Incident,General Incident,2022-06-07 12:08:00,2022-06-08 00:43:00,2022-06-07 12:10:00,2022-06-08 00:43:00,2022-11-01 15:40:55,2023-02-22 16:41:28.740783
230,2,Major,3,24x7 4Hrs Response Time,Server,HPE,Incident,General Incident,2022-02-25 22:53:00,2022-11-01 12:10:00,2022-02-25 22:53:00,2022-11-01 12:10:00,2022-11-01 13:58:22,2023-02-22 16:41:28.740783
191,2,Major,1,24x7 4Hrs Response Time,Server,HPE,Incident,General Incident,2022-02-25 16:13:00,2022-03-15 13:34:00,2022-02-25 16:24:00,2022-03-04 13:48:00,2022-04-04 13:44:55,2023-02-22 16:41:28.740783
337,4,Cosmatic,1,24x7 4Hrs Resolution Time,Storage,HPE,Incident,General Incident,2022-02-25 17:01:00,2022-02-25 21:00:00,2022-02-25 18:00:00,2022-02-25 21:00:00,2022-04-12 09:39:37,2023-02-22 16:41:28.740783
133,3,Minor,4,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,2022-02-25 10:25:00,2022-05-20 17:00:00,2022-02-28 16:02:00,2022-05-20 14:00:00,2022-05-22 02:34:31,2023-02-22 16:41:28.740783
299,3,Minor,1,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,2022-02-25 11:12:00,2022-02-25 16:54:00,2022-02-25 11:34:00,2022-02-25 16:54:00,2022-04-11 14:32:07,2023-02-22 16:41:28.740783
70,3,Minor,1,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,2022-02-25 16:03:00,2022-02-25 17:47:00,2022-02-25 16:21:00,2022-02-25 17:47:00,2022-03-31 19:38:54,2023-02-22 16:41:28.740783
676,4,Cosmatic,1,24x7 4Hrs Resolution Time,Software,VMWare,Request,Configuration Change,2022-02-25 21:00:00,2022-02-26 03:00:00,2022-02-25 21:00:00,2022-02-26 03:00:00,2023-01-09 23:58:29,2023-02-22 16:41:28.740783
1184,4,Cosmatic,1,24x7 4Hrs Response Time,Software,YIP,Request,General Incident,2022-07-21 14:26:00,2022-07-21 16:08:00,2022-07-21 16:08:00,2022-07-21 16:08:00,2022-10-10 20:08:35,2023-02-22 16:41:28.740783
1183,4,Cosmatic,1,24x7 4Hrs Response Time,Software,YIP,Request,General Incident,2022-07-21 15:06:00,2022-07-21 16:18:00,2022-07-21 16:18:00,2022-07-21 16:18:00,2022-10-10 20:09:04,2023-02-22 16:41:28.740783
1137,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-07-21 15:06:00,2022-07-21 16:18:00,2022-07-21 15:06:00,2022-07-21 16:18:00,2022-10-10 20:08:49,2023-02-22 16:41:28.740783
1138,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-07-21 14:26:00,2022-07-21 16:08:00,2022-07-21 14:26:00,2022-07-21 16:08:00,2022-10-10 20:08:14,2023-02-22 16:41:28.740783
1144,2,Major,2,24x7 4Hrs Response Time,Software,Red Hat,Incident,General Incident,2022-07-21 17:32:00,2022-07-25 16:07:00,2022-07-21 17:48:00,2022-07-25 16:07:00,2022-07-26 12:02:48,2023-02-22 16:41:28.740783
1127,2,Major,2,24x7 6Hrs Response Time,Server,HPE,Incident,General Incident,2022-07-21 17:06:00,2022-07-25 10:30:00,2022-07-21 17:21:00,2022-07-25 10:30:00,2022-07-25 10:30:38,2023-02-22 16:41:28.740783
1156,2,Major,1,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Power Supply Failure,2022-07-21 11:00:00,2022-09-01 13:00:00,2022-07-21 11:30:00,2022-09-01 10:00:00,2022-09-05 15:46:49,2023-02-22 16:41:28.740783
1157,2,Major,1,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Power Supply Failure,2022-07-21 11:00:00,2022-09-01 13:00:00,2022-09-01 10:00:00,2022-09-01 13:00:00,2022-09-05 15:49:36,2023-02-22 16:41:28.740783
1133,2,Major,2,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,General Incident,2022-07-21 01:24:00,2022-07-21 17:00:00,2022-07-21 02:13:00,2022-07-21 17:00:00,2022-07-23 15:24:45,2023-02-22 16:41:28.740783
1201,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,Memory Failure,2022-07-21 16:37:00,2022-07-21 21:00:00,2022-07-21 18:00:00,2022-07-21 21:00:00,2022-08-02 10:20:20,2023-02-22 16:41:28.740783
1126,3,Minor,5,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,2022-07-21 17:54:00,2022-08-02 10:09:00,2022-07-21 18:27:00,2022-07-22 17:15:00,2022-08-02 10:12:19,2023-02-22 16:41:28.740783
584,3,Minor,3,24x7 6Hrs Resolution Time,Software,NetApp,Incident,General Incident,2020-07-13 17:12:00,2020-08-13 15:41:00,2020-07-13 17:12:00,2020-07-20 14:20:00,2022-05-06 19:50:32,2023-02-22 16:41:28.740783
301,2,Major,1,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,General Incident,2022-02-01 14:32:00,2022-02-01 19:39:00,2022-02-01 19:39:00,2022-02-01 19:39:00,2022-04-11 14:41:46,2023-02-22 16:41:28.740783
58,3,Minor,1,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,2022-02-01 09:01:00,2022-02-01 12:21:00,2022-02-01 09:19:00,2022-02-01 12:21:00,2022-03-29 14:23:01,2023-02-22 16:41:28.740783
335,3,Minor,1,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,2022-02-01 16:33:00,2022-02-01 21:00:00,2022-02-01 18:00:00,2022-02-01 21:00:00,2022-04-12 09:22:32,2023-02-22 16:41:28.740783
508,3,Minor,2,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,2022-02-01 07:52:00,2022-02-02 16:10:00,2022-02-01 07:57:00,2022-02-02 16:00:00,2022-04-28 22:20:34,2023-02-22 16:41:28.740783
2254,2,Major,1,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,2023-02-02 15:15:00,2023-02-02 20:00:00,2023-02-02 15:30:00,2023-02-02 20:00:00,2023-02-07 13:44:40,2023-02-22 16:41:28.740783
2255,2,Major,1,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,2023-02-02 15:55:00,2023-02-03 04:00:00,2023-02-02 16:00:00,2023-02-02 21:00:00,2023-02-07 13:42:30,2023-02-22 16:41:28.740783
2246,3,Minor,2,24x7 4Hrs Response Time,Software,VMWare,Incident,Software,2023-02-02 10:23:00,2023-02-02 11:23:00,2023-02-02 10:30:00,2023-02-02 11:23:00,2023-02-06 15:23:12,2023-02-22 16:41:28.740783
2247,3,Minor,3,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,2023-02-02 12:02:00,2023-02-02 15:35:00,2023-02-02 12:12:00,2023-02-02 15:35:00,2023-02-07 09:43:53,2023-02-22 16:41:28.740783
2258,4,Cosmatic,2,24x7 6Hrs Resolution Time,Storage,HPE,Request,Maintenance System,2023-02-02 12:50:00,2023-02-03 05:00:00,2023-02-02 12:59:00,2023-02-02 12:59:00,2023-02-07 11:39:35,2023-02-22 16:41:28.740783
988,2,Major,1,24x7 4Hrs Response Time,Server,HPE,Incident,General Incident,2022-06-26 13:08:00,2022-06-26 17:00:00,2022-06-26 13:10:00,2022-06-26 17:00:00,2022-06-27 01:01:52,2023-02-22 16:41:28.740783
544,1,Critical,4,24x7 4Hrs Resolution Time,Server,HPE,Incident,Network Card Failure,2022-05-01 14:00:00,2022-05-02 21:00:00,2022-05-01 15:14:00,2022-05-02 04:00:00,2022-11-07 16:45:16,2023-02-22 16:41:28.740783
1134,2,Major,3,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,General Incident,2022-07-24 09:50:00,2022-07-25 15:00:00,2022-07-24 09:54:00,2022-07-25 15:00:00,2022-07-25 20:38:52,2023-02-22 16:41:28.740783
227,3,Minor,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,Memory Failure,2022-01-13 16:42:00,2022-01-14 00:00:00,2022-01-13 21:00:00,2022-01-14 00:00:00,2022-04-04 17:03:15,2023-02-22 16:41:28.740783
345,3,Minor,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-01-13 17:02:00,2022-01-13 21:00:00,2022-01-13 18:00:00,2022-01-13 21:00:00,2022-04-12 11:34:59,2023-02-22 16:41:28.740783
225,4,Cosmatic,1,24x7 4Hrs Resolution Time,Server,HPE,Request,General Incident,2022-01-13 13:04:00,2022-01-13 21:00:00,2022-01-13 15:00:00,2022-01-13 21:00:00,2022-04-04 16:56:07,2023-02-22 16:41:28.740783
108,2,Major,1,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,General Incident,2022-01-13 21:02:00,2022-01-13 22:00:00,2022-01-13 21:22:00,2022-01-13 22:00:00,2022-04-02 12:30:31,2023-02-22 16:41:28.740783
496,4,Cosmatic,1,24x7 6Hrs Resolution Time,Storage,HPE,Request,General Incident,2022-01-13 22:00:00,2022-01-14 00:00:00,2022-01-13 22:00:00,2022-01-14 00:00:00,2022-04-28 16:43:01,2023-02-22 16:41:28.740783
495,4,Cosmatic,1,24x7 6Hrs Resolution Time,Storage,HPE,Request,General Incident,2022-01-13 20:00:00,2022-01-13 22:00:00,2022-01-13 20:00:00,2022-01-13 22:00:00,2022-04-28 16:39:16,2023-02-22 16:41:28.740783
492,4,Cosmatic,1,24x7 6Hrs Resolution Time,Storage,HPE,Request,General Incident,2022-01-13 03:00:00,2022-01-13 05:00:00,2022-01-13 03:00:00,2022-01-13 05:00:00,2022-04-28 15:56:40,2023-02-22 16:41:28.740783
506,4,Cosmatic,1,24x7 6Hrs Resolution Time,Storage,HPE,Request,General Incident,2022-01-13 01:00:00,2022-01-13 03:00:00,2022-01-13 01:00:00,2022-01-13 03:00:00,2022-04-28 17:32:09,2023-02-22 16:41:28.740783
47,3,Minor,1,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,2022-01-13 15:37:00,2022-01-13 18:44:00,2022-01-13 15:37:00,2022-01-13 18:44:00,2022-03-29 13:42:19,2023-02-22 16:41:28.740783
294,3,Minor,1,24x7 6Hrs Resolution Time,Server,DELL,Incident,Hard Disk Drive Failure,2022-01-13 16:13:00,2022-01-14 02:02:00,2022-01-13 21:09:00,2022-01-14 02:02:00,2022-04-11 14:09:14,2023-02-22 16:41:28.740783
